,Video_name,totalFrame,fps,IB_count,OOB_count,total_time,IB_event_time,OOB_event_time,OOB_event_cnt,annotation_start_point,annotation_end_point,start_frame_idx,end_frame_idx,OOB_event_duration,start_frame_time,end_frame_time
35,L_309_xx0_01,51210,59.94,50306,904,854.3543543543544,839.2726059392727,15.08174841508175,2,17014,43834,42943,43834,14.88154821488155,716.4330997664331,731.297964631298
36,L_309_xx0_02,51660,59.94,50600,1060,861.8618618618619,844.1775108441775,17.684351017684353,2,31171,45739,31171,32029,14.330997664330999,520.0367033700368,534.3510176843511
37,L_309_xx0_02,51660,59.94,50600,1060,861.8618618618619,844.1775108441775,17.684351017684353,2,31171,45739,45539,45739,3.3533533533533535,759.7430764097431,763.0797464130798
38,L_309_xx0_03,51840,59.94,51827,13,864.8648648648649,864.6479813146481,0.21688355021688355,1,3492,3504,3492,3504,0.21688355021688355,58.25825825825826,58.45845845845846
39,L_309_xx0_04,51690,59.94,50745,945,862.3623623623624,846.5965965965967,15.765765765765765,1,10392,11336,10392,11336,15.765765765765765,173.37337337337337,189.12245578912245
40,L_309_xx0_05,52080,59.94,52080,0,868.868868868869,868.868868868869,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
41,L_309_xx0_06,51960,59.94,51960,0,866.8668668668669,866.8668668668669,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
42,L_309_xx0_07,16380,59.94,15223,1157,273.2732732732733,253.97063730397065,19.302635969302635,2,10080,16379,10080,10252,2.8862195528862196,168.16816816816817,171.0377043710377
43,L_309_xx0_07,16380,59.94,15223,1157,273.2732732732733,253.97063730397065,19.302635969302635,2,10080,16379,15396,16379,16.416416416416418,256.8568568568569,273.2565899232566
44,L_317_xx0_01,159270,59.94,159270,0,2657.157157157157,2657.157157157157,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
45,L_317_xx0_02,159600,59.94,158730,870,2662.6626626626626,2648.1481481481483,14.514514514514515,1,79561,80430,79561,80430,14.514514514514515,1327.3440106773442,1341.8418418418419
46,L_317_xx0_03,159480,59.94,157381,2099,2660.6606606606606,2625.642308975642,35.01835168501835,2,45302,145484,45302,46364,17.734401067734403,755.7891224557892,773.5068401735068
47,L_317_xx0_03,159480,59.94,157381,2099,2660.6606606606606,2625.642308975642,35.01835168501835,2,45302,145484,144449,145484,17.283950617283953,2409.8932265598933,2427.1604938271607
48,L_317_xx0_04,100050,59.94,98817,1233,1669.1691691691692,1648.5985985985988,20.57057057057057,2,96331,100049,96331,96514,3.0697364030697365,1607.123790457124,1610.176843510177
49,L_317_xx0_04,100050,59.94,98817,1233,1669.1691691691692,1648.5985985985988,20.57057057057057,2,96331,100049,99001,100049,17.500834167500834,1651.6683350016683,1669.1524858191526
50,L_325_xx0_01,50910,59.94,49373,1537,849.3493493493494,823.7070403737071,25.64230897564231,1,0,1536,0,1536,25.64230897564231,0.0,25.625625625625627
51,L_325_xx0_02,51840,59.94,51840,0,864.8648648648649,864.8648648648649,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
52,L_325_xx0_03,51840,59.94,51840,0,864.8648648648649,864.8648648648649,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
53,L_325_xx0_04,51810,59.94,51539,271,864.3643643643644,859.8431765098433,4.521187854521188,1,51539,51809,51539,51809,4.521187854521188,859.8431765098433,864.3476810143477
54,L_325_xx0_05,51750,59.94,51110,640,863.3633633633634,852.686019352686,10.677344010677345,1,0,639,0,639,10.677344010677345,0.0,10.66066066066066
55,L_325_xx0_06,51750,59.94,51750,0,863.3633633633634,863.3633633633634,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
56,L_325_xx0_07,51840,59.94,51840,0,864.8648648648649,864.8648648648649,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
57,L_325_xx0_08,51930,59.94,51930,0,866.3663663663664,866.3663663663664,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
58,L_325_xx0_09,51780,59.94,51780,0,863.8638638638639,863.8638638638639,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
59,L_325_xx0_10,51810,59.94,51563,247,864.3643643643644,860.2435769102436,4.120787454120787,2,11043,11478,11043,11151,1.8184851518184852,184.23423423423424,186.03603603603605
60,L_325_xx0_10,51810,59.94,51563,247,864.3643643643644,860.2435769102436,4.120787454120787,2,11043,11478,11341,11478,2.3023023023023024,189.20587253920587,191.4914914914915
61,L_325_xx0_11,51720,59.94,51620,100,862.8628628628629,861.1945278611946,1.6683350016683351,1,32123,32222,32123,32222,1.6683350016683351,535.9192525859193,537.570904237571
62,L_325_xx0_12,25710,59.94,15351,10359,428.92892892892894,256.1061061061061,172.82282282282284,2,14971,25709,14971,15144,2.902902902902903,249.76643309976643,252.65265265265265
63,L_325_xx0_12,25710,59.94,15351,10359,428.92892892892894,256.1061061061061,172.82282282282284,2,14971,25709,15525,25709,169.91991991991992,259.009009009009,428.91224557891223
64,L_326_xx0_01,51150,59.94,50089,1061,853.3533533533534,835.6523189856523,17.701034367701034,2,2831,46269,2831,3730,15.015015015015015,47.23056389723057,62.2288955622289
65,L_326_xx0_01,51150,59.94,50089,1061,853.3533533533534,835.6523189856523,17.701034367701034,2,2831,46269,46109,46269,2.6860193526860194,769.2525859192526,771.9219219219219
66,L_326_xx0_02,51840,59.94,51840,0,864.8648648648649,864.8648648648649,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
67,L_326_xx0_03,51840,59.94,50950,890,864.8648648648649,850.0166833500167,14.848181514848182,1,11955,12844,11955,12844,14.848181514848182,199.44944944944945,214.28094761428096
68,L_326_xx0_04,51570,59.94,50662,908,860.3603603603603,845.2118785452119,15.148481815148482,3,7527,28036,7527,7634,1.8018018018018018,125.57557557557558,127.3606940273607
69,L_326_xx0_04,51570,59.94,50662,908,860.3603603603603,845.2118785452119,15.148481815148482,3,7527,28036,14273,14478,3.4367701034367704,238.12145478812147,241.54154154154156
70,L_326_xx0_04,51570,59.94,50662,908,860.3603603603603,845.2118785452119,15.148481815148482,3,7527,28036,27443,28036,9.90990990990991,457.8411745078412,467.73440106773444
71,L_326_xx0_05,52050,59.94,52050,0,868.3683683683684,868.3683683683684,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
72,L_326_xx0_06,36540,59.94,34239,2301,609.6096096096096,571.2212212212213,38.38838838838839,2,33369,36539,33369,33506,2.3023023023023024,556.7067067067068,558.9923256589924
73,L_326_xx0_06,36540,59.94,34239,2301,609.6096096096096,571.2212212212213,38.38838838838839,2,33369,36539,34377,36539,36.086086086086084,573.5235235235235,609.5929262595929
74,L_340_xx0_01,51240,59.94,50511,729,854.8548548548549,842.6926926926927,12.162162162162163,1,0,728,0,728,12.162162162162163,0.0,12.145478812145479
75,L_340_xx0_02,51810,59.94,51810,0,864.3643643643644,864.3643643643644,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
76,L_340_xx0_03,51870,59.94,51870,0,865.3653653653654,865.3653653653654,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
77,L_340_xx0_04,51810,59.94,51810,0,864.3643643643644,864.3643643643644,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
78,L_340_xx0_05,51870,59.94,50173,1697,865.3653653653654,837.0537203870538,28.311644978311644,4,5517,46343,5517,6220,11.745078411745078,92.04204204204204,103.77043710377045
79,L_340_xx0_05,51870,59.94,50173,1697,865.3653653653654,837.0537203870538,28.311644978311644,4,5517,46343,12687,12873,3.1197864531197865,211.66166166166167,214.76476476476478
80,L_340_xx0_05,51870,59.94,50173,1697,865.3653653653654,837.0537203870538,28.311644978311644,4,5517,46343,16885,17005,2.0186853520186854,281.69836503169836,283.7003670337004
81,L_340_xx0_05,51870,59.94,50173,1697,865.3653653653654,837.0537203870538,28.311644978311644,4,5517,46343,45659,46343,11.428094761428095,761.7450784117451,773.1564898231566
82,L_340_xx0_06,51750,59.94,51750,0,863.3633633633634,863.3633633633634,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
83,L_340_xx0_07,51990,59.94,51472,518,867.3673673673674,858.7253920587254,8.641975308641976,1,4586,5103,4586,5103,8.641975308641976,76.50984317650985,85.13513513513514
84,L_340_xx0_08,51960,59.94,51960,0,866.8668668668669,866.8668668668669,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
85,L_340_xx0_09,51780,59.94,50782,998,863.8638638638639,847.2138805472139,16.649983316649983,1,4152,5149,4152,5149,16.649983316649983,69.26926926926927,85.90256923590258
86,L_340_xx0_10,19590,59.94,19590,0,326.82682682682685,326.82682682682685,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
87,L_346_xx0_01,159030,59.94,156301,2729,2653.153153153153,2607.6242909576245,45.528862195528866,3,29848,98573,29848,30958,18.535201868535204,497.9646312979647,516.4831498164832
88,L_346_xx0_01,159030,59.94,156301,2729,2653.153153153153,2607.6242909576245,45.528862195528866,3,29848,98573,96237,97841,26.776776776776778,1605.5555555555557,1632.3156489823157
89,L_346_xx0_01,159030,59.94,156301,2729,2653.153153153153,2607.6242909576245,45.528862195528866,3,29848,98573,98561,98573,0.21688355021688355,1644.3276609943277,1644.527861194528
90,L_346_xx0_02,150420,59.94,148408,2012,2509.50950950951,2475.9426092759427,33.566900233566905,2,147740,150419,147740,147875,2.2689356022689355,2464.798131464798,2467.0503837170504
91,L_346_xx0_02,150420,59.94,148408,2012,2509.50950950951,2475.9426092759427,33.566900233566905,2,147740,150419,148544,150419,31.297964631297965,2478.2115448782115,2509.492826159493
92,L_349_ch1_01,97795,30.0,95745,2050,3259.8333333333335,3191.5,68.33333333333333,7,574,49582,574,752,5.966666666666667,19.133333333333333,25.066666666666666
93,L_349_ch1_01,97795,30.0,95745,2050,3259.8333333333335,3191.5,68.33333333333333,7,574,49582,13530,13606,2.566666666666667,451.0,453.53333333333336
94,L_349_ch1_01,97795,30.0,95745,2050,3259.8333333333335,3191.5,68.33333333333333,7,574,49582,13879,14357,15.966666666666667,462.6333333333333,478.56666666666666
95,L_349_ch1_01,97795,30.0,95745,2050,3259.8333333333335,3191.5,68.33333333333333,7,574,49582,19827,20132,10.2,660.9,671.0666666666667
96,L_349_ch1_01,97795,30.0,95745,2050,3259.8333333333335,3191.5,68.33333333333333,7,574,49582,24716,24991,9.2,823.8666666666667,833.0333333333333
97,L_349_ch1_01,97795,30.0,95745,2050,3259.8333333333335,3191.5,68.33333333333333,7,574,49582,26643,27065,14.1,888.1,902.1666666666666
98,L_349_ch1_01,97795,30.0,95745,2050,3259.8333333333335,3191.5,68.33333333333333,7,574,49582,49273,49582,10.333333333333334,1642.4333333333334,1652.7333333333333
99,L_349_ch1_02,98003,30.0,96989,1014,3266.766666666667,3232.9666666666667,33.8,2,33740,34913,33740,34052,10.433333333333334,1124.6666666666667,1135.0666666666666
100,L_349_ch1_02,98003,30.0,96989,1014,3266.766666666667,3232.9666666666667,33.8,2,33740,34913,34213,34913,23.366666666666667,1140.4333333333334,1163.7666666666667
101,L_349_ch1_03,98146,30.0,97763,383,3271.5333333333333,3258.766666666667,12.766666666666667,1,139,521,139,521,12.766666666666667,4.633333333333334,17.366666666666667
102,L_349_ch1_04,94726,30.0,92691,2035,3157.5333333333333,3089.7,67.83333333333333,3,65727,94725,65727,66103,12.566666666666666,2190.9,2203.4333333333334
103,L_349_ch1_04,94726,30.0,92691,2035,3157.5333333333333,3089.7,67.83333333333333,3,65727,94725,92811,92890,2.6666666666666665,3093.7,3096.3333333333335
104,L_349_ch1_04,94726,30.0,92691,2035,3157.5333333333333,3089.7,67.83333333333333,3,65727,94725,93148,94725,52.6,3104.9333333333334,3157.5
105,L_412_xx0_01,159420,59.94,155453,3967,2659.6596596596596,2593.476810143477,66.18284951618286,5,0,121198,0,479,8.008008008008009,0.0,7.991324657991325
106,L_412_xx0_01,159420,59.94,155453,3967,2659.6596596596596,2593.476810143477,66.18284951618286,5,0,121198,2362,3115,12.579245912579246,39.40607273940608,51.96863530196864
107,L_412_xx0_01,159420,59.94,155453,3967,2659.6596596596596,2593.476810143477,66.18284951618286,5,0,121198,7932,8832,15.0316983650317,132.33233233233233,147.34734734734735
108,L_412_xx0_01,159420,59.94,155453,3967,2659.6596596596596,2593.476810143477,66.18284951618286,5,0,121198,102262,103049,13.146479813146481,1706.0727394060727,1719.2025358692026
109,L_412_xx0_01,159420,59.94,155453,3967,2659.6596596596596,2593.476810143477,66.18284951618286,5,0,121198,120155,121198,17.41741741741742,2004.587921254588,2021.9886553219887
110,L_412_xx0_02,159420,59.94,156900,2520,2659.6596596596596,2617.6176176176177,42.04204204204204,3,21800,132912,21800,22871,17.884551217884553,363.697030363697,381.56489823156494
111,L_412_xx0_02,159420,59.94,156900,2520,2659.6596596596596,2617.6176176176177,42.04204204204204,3,21800,132912,93627,94368,12.379045712379046,1562.012012012012,1574.3743743743744
112,L_412_xx0_02,159420,59.94,156900,2520,2659.6596596596596,2617.6176176176177,42.04204204204204,3,21800,132912,132207,132912,11.778445111778446,2205.6556556556557,2217.4174174174177
113,L_412_xx0_03,108210,59.94,83790,24420,1805.3053053053054,1397.897897897898,407.40740740740745,11,3734,108209,3734,3995,4.371037704371038,62.29562896229563,66.64998331664998
114,L_412_xx0_03,108210,59.94,83790,24420,1805.3053053053054,1397.897897897898,407.40740740740745,11,3734,108209,15269,15495,3.7871204537871206,254.7380714047381,258.5085085085085
115,L_412_xx0_03,108210,59.94,83790,24420,1805.3053053053054,1397.897897897898,407.40740740740745,11,3734,108209,17458,18317,14.347681014347682,291.25792459125796,305.58892225558895
116,L_412_xx0_03,108210,59.94,83790,24420,1805.3053053053054,1397.897897897898,407.40740740740745,11,3734,108209,33146,33411,4.437771104437771,552.9863196529864,557.4074074074074
117,L_412_xx0_03,108210,59.94,83790,24420,1805.3053053053054,1397.897897897898,407.40740740740745,11,3734,108209,51457,62783,188.9723056389723,858.4751418084752,1047.4307640974307
118,L_412_xx0_03,108210,59.94,83790,24420,1805.3053053053054,1397.897897897898,407.40740740740745,11,3734,108209,64934,66196,21.07107107107107,1083.3166499833167,1104.371037704371
119,L_412_xx0_03,108210,59.94,83790,24420,1805.3053053053054,1397.897897897898,407.40740740740745,11,3734,108209,75940,76131,3.2032032032032034,1266.9336002669336,1270.1201201201202
120,L_412_xx0_03,108210,59.94,83790,24420,1805.3053053053054,1397.897897897898,407.40740740740745,11,3734,108209,76700,76907,3.4701368034701368,1279.612946279613,1283.0663997330664
121,L_412_xx0_03,108210,59.94,83790,24420,1805.3053053053054,1397.897897897898,407.40740740740745,11,3734,108209,81169,82157,16.499833166499833,1354.1708375041708,1370.653987320654
122,L_412_xx0_03,108210,59.94,83790,24420,1805.3053053053054,1397.897897897898,407.40740740740745,11,3734,108209,95209,95411,3.3867200533867203,1588.4050717384052,1591.7751084417753
123,L_412_xx0_03,108210,59.94,83790,24420,1805.3053053053054,1397.897897897898,407.40740740740745,11,3734,108209,99587,108209,143.86052719386052,1661.4447781114447,1805.2886219552886
124,L_421_xx0_01,159240,59.94,157766,1474,2656.6566566566567,2632.0653987320657,24.591257924591257,2,21043,58368,21043,21784,12.379045712379046,351.06773440106775,363.43009676343013
125,L_421_xx0_01,159240,59.94,157766,1474,2656.6566566566567,2632.0653987320657,24.591257924591257,2,21043,58368,57637,58368,12.212212212212213,961.5782449115783,973.7737737737738
126,L_421_xx0_02,118590,59.94,91967,26623,1978.4784784784786,1534.3176509843177,444.16082749416086,4,39947,118589,39947,40710,12.746079412746079,666.4497831164498,679.1791791791792
127,L_421_xx0_02,118590,59.94,91967,26623,1978.4784784784786,1534.3176509843177,444.16082749416086,4,39947,118589,90995,91124,2.1688355021688355,1518.1014347681014,1520.2535869202536
128,L_421_xx0_02,118590,59.94,91967,26623,1978.4784784784786,1534.3176509843177,444.16082749416086,4,39947,118589,92253,92354,1.7017017017017018,1539.0890890890892,1540.774107440774
129,L_421_xx0_02,118590,59.94,91967,26623,1978.4784784784786,1534.3176509843177,444.16082749416086,4,39947,118589,92963,118589,427.54421087754423,1550.9342676009344,1978.461795128462
130,L_423_xx0_01,159090,59.94,155376,3714,2654.154154154154,2592.192192192192,61.96196196196196,8,137669,159089,137669,140181,41.92525859192526,2296.78011344678,2338.6886886886887
131,L_423_xx0_01,159090,59.94,155376,3714,2654.154154154154,2592.192192192192,61.96196196196196,8,137669,159089,145939,146290,5.872539205872539,2434.7514180847515,2440.6072739406072
132,L_423_xx0_01,159090,59.94,155376,3714,2654.154154154154,2592.192192192192,61.96196196196196,8,137669,159089,147800,147949,2.5025025025025025,2465.799132465799,2468.284951618285
133,L_423_xx0_01,159090,59.94,155376,3714,2654.154154154154,2592.192192192192,61.96196196196196,8,137669,159089,148702,148873,2.8695362028695364,2480.8475141808476,2483.7003670337003
134,L_423_xx0_01,159090,59.94,155376,3714,2654.154154154154,2592.192192192192,61.96196196196196,8,137669,159089,151559,151684,2.1021021021021022,2528.511845178512,2530.5972639305974
135,L_423_xx0_01,159090,59.94,155376,3714,2654.154154154154,2592.192192192192,61.96196196196196,8,137669,159089,155371,155535,2.7527527527527527,2592.1087754421087,2594.844844844845
136,L_423_xx0_01,159090,59.94,155376,3714,2654.154154154154,2592.192192192192,61.96196196196196,8,137669,159089,157967,158095,2.1521521521521523,2635.418752085419,2637.5542208875545
137,L_423_xx0_01,159090,59.94,155376,3714,2654.154154154154,2592.192192192192,61.96196196196196,8,137669,159089,158983,159089,1.7851184517851184,2652.3690357023693,2654.1374708041376
138,L_423_xx0_02,159690,59.94,156273,3417,2664.164164164164,2607.157157157157,57.00700700700701,3,0,21004,0,852,14.230897564230897,0.0,14.214214214214214
139,L_423_xx0_02,159690,59.94,156273,3417,2664.164164164164,2607.157157157157,57.00700700700701,3,0,21004,12781,13928,19.152485819152485,213.22989656322991,232.3656990323657
140,L_423_xx0_02,159690,59.94,156273,3417,2664.164164164164,2607.157157157157,57.00700700700701,3,0,21004,19589,21004,23.623623623623626,326.81014347681014,350.4170837504171
141,L_423_xx0_03,159300,59.94,150839,8461,2657.6576576576576,2516.4998331665,141.15782449115784,2,32143,143279,32143,33342,20.02002002002002,536.2529195862529,556.2562562562563
142,L_423_xx0_03,159300,59.94,150839,8461,2657.6576576576576,2516.4998331665,141.15782449115784,2,32143,143279,136019,143279,121.13780447113781,2269.252585919253,2390.3737070403736
143,L_423_xx0_04,159630,59.94,158053,1577,2663.163163163163,2636.8535201868535,26.309642976309643,3,78824,159629,78824,79864,17.36736736736737,1315.0483817150484,1332.399065732399
144,L_423_xx0_04,159630,59.94,158053,1577,2663.163163163163,2636.8535201868535,26.309642976309643,3,78824,159629,155948,156204,4.287620954287621,2601.735068401735,2606.006006006006
145,L_423_xx0_04,159630,59.94,158053,1577,2663.163163163163,2636.8535201868535,26.309642976309643,3,78824,159629,159351,159629,4.654654654654655,2658.5085085085084,2663.1464798131465
146,L_423_xx0_05,4110,59.94,0,4110,68.56856856856857,0.0,68.56856856856857,1,0,4109,0,4109,68.56856856856857,0.0,68.55188521855189
147,L_442_xx0_01,51000,59.94,49355,1645,850.8508508508509,823.4067400734068,27.444110777444113,1,230,1874,230,1874,27.444110777444113,3.8371705038371706,31.2645979312646
148,L_442_xx0_02,51720,59.94,51720,0,862.8628628628629,862.8628628628629,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
149,L_442_xx0_03,51900,59.94,51900,0,865.8658658658659,865.8658658658659,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
150,L_442_xx0_04,51720,59.94,51720,0,862.8628628628629,862.8628628628629,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
151,L_442_xx0_05,51780,59.94,51780,0,863.8638638638639,863.8638638638639,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
152,L_442_xx0_06,51780,59.94,51780,0,863.8638638638639,863.8638638638639,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
153,L_442_xx0_07,51840,59.94,51840,0,864.8648648648649,864.8648648648649,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
154,L_442_xx0_08,51900,59.94,51900,0,865.8658658658659,865.8658658658659,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
155,L_442_xx0_09,51780,59.94,50556,1224,863.8638638638639,843.4434434434435,20.42042042042042,1,17059,18282,17059,18282,20.42042042042042,284.60126793460125,305.005005005005
156,L_442_xx0_10,52020,59.94,50728,1292,867.8678678678679,846.312979646313,21.55488822155489,1,8083,9374,8083,9374,21.55488822155489,134.85151818485153,156.38972305638973
157,L_442_xx0_11,51840,59.94,51840,0,864.8648648648649,864.8648648648649,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
158,L_442_xx0_12,51630,59.94,51630,0,861.3613613613614,861.3613613613614,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
159,L_442_xx0_13,51780,59.94,51780,0,863.8638638638639,863.8638638638639,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
160,L_442_xx0_14,19530,59.94,19530,0,325.82582582582586,325.82582582582586,0.0,0,-100,-100,-100,-100,0,-100.0,-100.0
161,L_443_xx0_01,330,59.94,0,330,5.505505505505505,0.0,5.505505505505505,1,0,329,0,329,5.505505505505505,0.0,5.488822155488823
162,L_443_xx0_02,51360,59.94,49344,2016,856.8568568568569,823.2232232232233,33.633633633633636,3,0,5844,0,1093,18.251584918251584,0.0,18.234901568234903
163,L_443_xx0_02,51360,59.94,49344,2016,856.8568568568569,823.2232232232233,33.633633633633636,3,0,5844,1992,2572,9.693026359693027,33.233233233233236,42.90957624290958
164,L_443_xx0_02,51360,59.94,49344,2016,856.8568568568569,823.2232232232233,33.633633633633636,3,0,5844,5504,5844,5.689022355689023,91.82515849182516,97.4974974974975
165,L_443_xx0_03,52200,59.94,51582,618,870.8708708708709,860.5605605605606,10.31031031031031,1,33245,33862,33245,33862,10.31031031031031,554.637971304638,564.9315982649316
166,L_443_xx0_04,51780,59.94,51086,694,863.8638638638639,852.2856189522856,11.578244911578246,1,9945,10638,9945,10638,11.578244911578246,165.91591591591592,177.4774774774775
